id,mine_id,date,rainfall_mm,temperature_max_c,temperature_min_c,humidity_percent,soil_moisture_index,wind_speed_kmh
7540,8,2025-12-22,0.0,26.5,11.3,53.5,0.279,11.0
7541,8,2025-12-23,0.0,27.6,10.1,44.1,0.234,8.5
7542,8,2025-12-24,0.0,26.6,10.8,54.0,0.25,13.9
7543,8,2025-12-25,0.0,26.9,13.0,48.4,0.254,2.6
7544,8,2025-12-26,0.0,29.6,14.4,53.3,0.215,17.2
7545,8,2025-12-27,0.0,26.7,12.6,50.2,0.247,20.6
7546,8,2025-12-28,0.0,26.6,10.3,59.8,0.155,14.7
7547,8,2025-12-29,0.0,26.2,13.7,40.3,0.237,6.7
7548,8,2025-12-30,0.0,27.0,9.5,59.3,0.17,2.0
7549,8,2025-12-31,0.0,27.9,10.2,58.0,0.181,11.9
7550,8,2026-01-01,0.0,28.8,11.0,48.2,0.226,9.1
7551,8,2026-01-02,0.0,28.1,13.5,58.5,0.243,7.2
7552,8,2026-01-03,0.0,29.9,14.4,60.1,0.238,7.9
7553,8,2026-01-04,0.0,28.8,12.6,44.9,0.263,8.5
7554,8,2026-01-05,0.0,29.0,11.0,45.8,0.218,16.1
7555,8,2026-01-06,0.0,28.8,10.6,59.6,0.161,9.1
7556,8,2026-01-07,0.0,29.8,10.7,48.9,0.242,17.7
7557,8,2026-01-08,0.0,28.6,10.6,50.4,0.274,5.8
7558,8,2026-01-09,0.0,29.9,11.8,60.3,0.211,10.5
7559,8,2026-01-10,0.0,30.0,11.7,51.6,0.268,9.3
7560,8,2026-01-11,0.0,26.4,14.5,55.8,0.192,17.8
7561,8,2026-01-12,0.0,28.0,10.5,41.4,0.262,7.1
7562,8,2026-01-13,0.0,30.2,13.8,42.0,0.233,11.5
7563,8,2026-01-14,1.5,26.6,12.6,44.6,0.245,10.8
7564,8,2026-01-15,0.0,26.9,10.2,57.5,0.174,20.1
7565,8,2026-01-16,0.0,29.9,12.8,44.4,0.243,4.3
7566,8,2026-01-17,0.0,26.9,11.8,50.6,0.192,8.6
7567,8,2026-01-18,0.0,28.0,11.6,61.3,0.219,14.0
7568,8,2026-01-19,0.0,27.1,9.6,59.1,0.273,12.3
7569,8,2026-01-20,0.0,27.5,13.6,40.1,0.243,8.5
7570,8,2026-01-21,0.0,26.6,12.5,40.2,0.154,11.9
7571,8,2026-01-22,0.0,27.2,10.1,57.3,0.231,9.2
7572,8,2026-01-23,0.0,28.3,12.0,42.9,0.155,15.1
7573,8,2026-01-24,0.0,27.3,9.8,57.4,0.247,17.4
7574,8,2026-01-25,0.0,29.8,14.2,53.9,0.251,7.2
7575,8,2026-01-26,0.0,29.6,9.2,42.0,0.202,6.5
7576,8,2026-01-27,0.0,30.1,14.5,58.2,0.229,14.0
7577,8,2026-01-28,0.0,29.3,13.7,59.0,0.206,8.0
7578,8,2026-01-29,0.0,28.3,14.1,42.7,0.185,12.6
7579,8,2026-01-30,0.0,27.7,11.5,54.8,0.188,9.8
7580,8,2026-01-31,0.0,26.2,13.3,60.9,0.252,5.6
7581,8,2026-02-01,0.0,34.7,22.4,48.4,0.31,9.9
7582,8,2026-02-02,0.0,34.5,19.1,60.4,0.349,4.2
7583,8,2026-02-03,0.0,32.3,20.5,51.2,0.289,14.8
7584,8,2026-02-04,0.0,37.7,22.1,62.2,0.201,7.1
7585,8,2026-02-05,0.0,34.9,21.6,49.9,0.238,10.9
7586,8,2026-02-06,0.0,32.4,21.4,68.7,0.311,12.5
7587,8,2026-02-07,0.0,35.9,18.5,47.9,0.285,8.9
7588,8,2026-02-08,0.0,33.4,23.7,56.0,0.246,9.3
7589,8,2026-02-09,0.0,34.6,18.9,55.4,0.185,7.6
7590,8,2026-02-10,0.0,32.2,18.1,46.8,0.199,19.0
7591,8,2026-02-11,0.0,37.2,20.6,58.8,0.202,15.3
7592,8,2026-02-12,0.0,35.8,18.6,49.7,0.335,6.5
7593,8,2026-02-13,0.0,34.8,22.8,46.0,0.335,9.5
7594,8,2026-02-14,0.0,33.0,18.2,59.8,0.203,5.3
7595,8,2026-02-15,0.0,32.4,20.2,57.4,0.268,9.3
7596,8,2026-02-16,0.0,33.3,18.7,51.0,0.195,9.7
7597,8,2026-02-17,0.0,32.2,22.2,65.6,0.211,11.4
7598,8,2026-02-18,0.0,35.1,18.9,69.3,0.207,13.2
7599,8,2026-02-19,0.0,35.7,21.1,66.1,0.349,8.2
7600,8,2026-02-20,0.2,37.5,21.5,65.8,0.251,9.3
7601,8,2026-02-21,0.0,38.0,18.9,69.6,0.27,9.6
7602,8,2026-02-22,0.0,35.9,21.8,46.7,0.28,13.9
7603,8,2026-02-23,0.0,35.5,19.1,57.1,0.207,20.9
7604,8,2026-02-24,0.0,32.4,20.4,55.6,0.294,20.8
7605,8,2026-02-25,0.0,34.4,19.1,45.6,0.278,13.8
7606,8,2026-02-26,0.0,34.9,19.2,56.7,0.281,7.3
7607,8,2026-02-27,0.0,35.7,21.1,50.9,0.226,11.8
7608,8,2026-02-28,0.0,32.1,23.0,57.7,0.268,14.1
7609,8,2026-03-01,0.0,32.4,18.3,55.8,0.273,7.4
7610,8,2026-03-02,0.0,33.7,19.3,56.8,0.193,9.5
7611,8,2026-03-03,0.0,34.2,21.6,46.1,0.276,13.0
7612,8,2026-03-04,0.0,36.4,20.8,57.5,0.272,4.9
7613,8,2026-03-05,0.0,37.1,23.2,67.3,0.301,12.7
7614,8,2026-03-06,0.0,36.3,22.9,48.3,0.203,11.5
7615,8,2026-03-07,0.0,36.0,19.9,62.6,0.266,13.6
7616,8,2026-03-08,0.0,32.1,20.5,46.2,0.242,13.8
7617,8,2026-03-09,0.0,35.3,20.1,69.2,0.283,15.6
7618,8,2026-03-10,0.0,35.4,18.7,49.5,0.302,9.4
7619,8,2026-03-11,0.0,37.9,22.6,61.7,0.199,9.8
7620,8,2026-03-12,0.0,32.5,21.3,68.6,0.234,8.8
7621,8,2026-03-13,0.0,34.1,18.3,46.0,0.259,3.7
7622,8,2026-03-14,0.0,33.5,18.5,60.5,0.244,15.0
7623,8,2026-03-15,0.0,37.5,19.9,45.4,0.31,13.5
7624,8,2026-03-16,0.0,36.7,20.3,59.1,0.246,2.0
7625,8,2026-03-17,0.0,36.8,18.9,66.5,0.323,20.3
7626,8,2026-03-18,1.2,37.2,19.4,66.5,0.208,10.7
7627,8,2026-03-19,0.0,32.5,23.1,50.8,0.3,11.5
7628,8,2026-03-20,0.0,36.5,23.1,61.5,0.342,15.4
7629,8,2026-03-21,0.0,34.1,22.4,50.3,0.346,2.1
7630,8,2026-03-22,0.0,37.7,20.6,68.8,0.186,11.4
7631,8,2026-03-23,0.0,35.7,22.9,48.2,0.335,14.9
7632,8,2026-03-24,0.0,33.4,18.8,60.1,0.255,8.8
7633,8,2026-03-25,0.0,37.3,20.7,62.4,0.32,6.0
7634,8,2026-03-26,0.0,37.7,18.3,64.2,0.314,4.6
7635,8,2026-03-27,0.0,32.5,20.5,55.5,0.284,10.1
7636,8,2026-03-28,0.0,34.4,18.1,62.0,0.307,12.9
7637,8,2026-03-29,0.0,32.9,22.5,61.0,0.316,14.0
7638,8,2026-03-30,0.0,33.7,22.3,47.8,0.35,7.4
7639,8,2026-03-31,0.0,36.0,20.9,50.4,0.269,14.6
7640,8,2026-04-01,0.0,45.9,30.6,37.1,0.09,7.4
7641,8,2026-04-02,2.1,43.5,30.8,31.7,0.09,12.3
7642,8,2026-04-03,0.0,41.3,26.7,22.1,0.118,11.2
7643,8,2026-04-04,0.0,46.2,28.8,34.1,0.17,14.7
7644,8,2026-04-05,0.0,43.2,29.3,20.1,0.122,7.0
7645,8,2026-04-06,0.0,44.4,27.8,22.3,0.129,20.1
7646,8,2026-04-07,0.0,41.1,29.2,35.3,0.151,10.6
7647,8,2026-04-08,0.0,43.7,29.6,34.6,0.173,2.5
7648,8,2026-04-09,0.0,43.4,29.9,33.1,0.174,13.1
7649,8,2026-04-10,0.0,46.1,28.0,37.5,0.137,6.1
7650,8,2026-04-11,0.0,46.4,31.0,30.3,0.107,13.1
7651,8,2026-04-12,0.0,42.3,29.7,31.5,0.125,25.1
7652,8,2026-04-13,0.0,46.5,30.2,31.1,0.147,7.5
7653,8,2026-04-14,0.0,46.3,28.9,31.1,0.086,9.4
7654,8,2026-04-15,0.0,42.8,27.8,25.8,0.161,7.0
7655,8,2026-04-16,0.0,42.6,27.6,35.8,0.087,8.6
7656,8,2026-04-17,0.0,44.6,29.1,28.9,0.122,13.0
7657,8,2026-04-18,0.0,42.6,30.2,20.2,0.168,15.3
7658,8,2026-04-19,0.0,42.7,27.4,23.8,0.135,17.6
7659,8,2026-04-20,0.0,41.1,30.5,21.7,0.135,12.3
7660,8,2026-04-21,0.0,46.0,29.0,35.7,0.157,7.5
7661,8,2026-04-22,0.9,43.9,30.9,26.7,0.082,4.4
7662,8,2026-04-23,0.0,45.9,27.5,31.1,0.143,19.2
7663,8,2026-04-24,2.6,42.9,30.0,34.3,0.17,2.0
7664,8,2026-04-25,0.0,46.4,26.8,35.8,0.174,8.7
7665,8,2026-04-26,0.0,46.5,30.3,20.8,0.16,10.5
7666,8,2026-04-27,0.0,42.2,29.5,30.9,0.128,10.2
7667,8,2026-04-28,0.0,44.2,29.0,31.0,0.164,9.6
7668,8,2026-04-29,0.0,43.2,27.8,20.6,0.15,13.2
7669,8,2026-04-30,0.0,42.5,29.5,24.3,0.135,5.9
7670,8,2026-05-01,0.0,41.0,30.8,20.6,0.152,16.9
7671,8,2026-05-02,0.0,41.5,30.9,36.4,0.16,3.1
7672,8,2026-05-03,0.0,43.5,27.7,23.0,0.171,14.6
7673,8,2026-05-04,0.0,44.2,26.4,25.1,0.129,15.5
7674,8,2026-05-05,0.0,41.5,26.1,25.3,0.083,11.4
7675,8,2026-05-06,0.0,42.1,26.3,34.6,0.151,15.1
7676,8,2026-05-07,0.0,44.3,30.7,25.4,0.084,2.3
7677,8,2026-05-08,0.0,41.8,30.0,30.6,0.172,12.9
7678,8,2026-05-09,0.0,42.8,27.5,27.7,0.132,19.7
7679,8,2026-05-10,0.0,43.3,30.2,36.0,0.112,7.0
7680,8,2026-05-11,0.0,46.5,29.6,37.7,0.129,19.2
7681,8,2026-05-12,1.5,43.2,26.2,34.1,0.11,15.2
7682,8,2026-05-13,0.0,42.8,28.8,33.0,0.177,10.0
7683,8,2026-05-14,0.0,45.8,26.7,21.2,0.135,12.9
7684,8,2026-05-15,0.0,44.5,26.9,32.0,0.128,13.4
7685,8,2026-05-16,0.0,46.5,27.4,30.2,0.081,18.0
7686,8,2026-05-17,0.0,45.2,30.0,37.6,0.159,23.5
7687,8,2026-05-18,0.0,43.4,30.5,22.8,0.122,16.6
7688,8,2026-05-19,0.0,42.2,29.1,23.9,0.133,13.6
7689,8,2026-05-20,0.0,41.8,30.2,29.5,0.125,16.9
7690,8,2026-05-21,0.0,45.5,30.1,28.6,0.1,23.6
7691,8,2026-05-22,0.0,46.4,30.8,31.7,0.166,17.7
7692,8,2026-05-23,0.0,41.4,30.1,30.2,0.092,17.6
7693,8,2026-05-24,0.0,41.5,31.0,23.5,0.169,22.2
7694,8,2026-05-25,0.0,43.9,30.0,21.8,0.136,11.6
7695,8,2026-05-26,0.0,43.5,27.5,26.9,0.14,7.9
7696,8,2026-05-27,0.0,42.0,28.5,36.6,0.081,13.1
7697,8,2026-05-28,2.2,43.2,26.0,28.4,0.134,9.1
7698,8,2026-05-29,0.0,42.4,29.5,31.2,0.081,7.7
7699,8,2026-05-30,0.0,42.8,30.1,26.5,0.173,15.7
7700,8,2026-05-31,2.9,46.0,31.0,33.7,0.146,15.6
7701,8,2026-06-01,13.8,35.0,21.3,45.3,0.317,2.6
7702,8,2026-06-02,13.2,37.9,19.0,69.5,0.227,13.2
7703,8,2026-06-03,0.0,34.4,19.8,59.7,0.263,13.8
7704,8,2026-06-04,0.0,33.3,23.0,57.2,0.193,15.9
7705,8,2026-06-05,0.0,32.9,20.9,57.8,0.32,7.4
7706,8,2026-06-06,0.0,36.6,23.9,62.9,0.215,15.2
7707,8,2026-06-07,0.0,33.3,22.5,59.2,0.254,2.0
7708,8,2026-06-08,0.0,37.7,23.4,48.4,0.287,10.4
7709,8,2026-06-09,0.0,32.3,18.1,63.8,0.28,7.3
7710,8,2026-06-10,19.6,33.6,23.7,55.3,0.345,13.8
7711,8,2026-06-11,13.3,35.7,19.6,51.2,0.305,4.4
7712,8,2026-06-12,0.0,32.8,19.5,68.8,0.318,13.5
7713,8,2026-06-13,0.0,34.5,23.3,69.9,0.194,18.5
7714,8,2026-06-14,30.0,34.6,19.3,65.7,0.266,16.9
7715,8,2026-06-15,23.5,37.4,21.5,48.4,0.198,13.8
7716,8,2026-06-16,0.0,36.5,21.0,68.6,0.265,13.7
7717,8,2026-06-17,0.0,32.1,21.9,67.2,0.215,6.7
7718,8,2026-06-18,6.0,33.1,20.4,58.0,0.304,11.3
7719,8,2026-06-19,23.3,35.3,18.1,64.7,0.349,9.4
7720,8,2026-06-20,0.0,36.8,20.6,59.0,0.318,10.5
7721,8,2026-06-21,22.0,36.5,20.7,57.3,0.237,6.6
7722,8,2026-06-22,35.1,33.1,23.8,61.3,0.302,9.1
7723,8,2026-06-23,22.6,36.4,22.7,48.2,0.278,5.2
7724,8,2026-06-24,0.0,37.7,19.7,59.6,0.234,2.0
7725,8,2026-06-25,19.3,34.1,20.4,58.7,0.294,14.4
7726,8,2026-06-26,0.0,36.7,22.8,64.4,0.338,16.2
7727,8,2026-06-27,0.0,36.3,22.1,47.2,0.277,3.8
7728,8,2026-06-28,0.0,35.9,23.3,53.5,0.344,10.8
7729,8,2026-06-29,27.7,37.0,18.3,49.5,0.252,16.9
7730,8,2026-06-30,10.4,36.7,23.1,65.7,0.342,11.9
7731,8,2026-07-01,98.1,30.9,24.8,100.0,1.0,20.5
7732,8,2026-07-02,2.1,30.5,24.6,87.9,0.464,18.0
7733,8,2026-07-03,55.4,29.7,25.5,97.6,0.806,14.7
7734,8,2026-07-04,58.1,32.0,23.7,93.5,0.824,16.0
7735,8,2026-07-05,42.1,28.9,25.0,100.0,0.721,2.7
7736,8,2026-07-06,0.6,30.1,23.7,89.1,0.454,14.9
7737,8,2026-07-07,12.8,29.9,24.5,85.0,0.532,7.4
7738,8,2026-07-08,2.8,29.2,24.4,85.4,0.468,17.0
7739,8,2026-07-09,52.9,29.1,23.1,100.0,0.79,12.4
7740,8,2026-07-10,2.2,32.9,24.7,90.4,0.464,14.8
7741,8,2026-07-11,72.7,29.0,24.7,100.0,0.917,18.0
7742,8,2026-07-12,55.3,30.4,25.9,90.0,0.805,9.3
7743,8,2026-07-13,44.6,28.7,23.5,100.0,0.737,8.4
7744,8,2026-07-14,52.8,30.8,23.8,88.5,0.789,25.0
7745,8,2026-07-15,76.0,30.5,25.2,95.2,0.939,11.7
7746,8,2026-07-16,78.0,32.2,25.2,100.0,0.951,12.9
7747,8,2026-07-17,71.1,30.3,23.0,100.0,0.907,11.1
7748,8,2026-07-18,53.8,29.3,25.6,100.0,0.796,15.2
7749,8,2026-07-19,46.8,31.8,23.1,94.8,0.751,10.2
7750,8,2026-07-20,50.0,32.5,23.1,86.6,0.771,16.1
7751,8,2026-07-21,55.0,32.9,23.7,100.0,0.804,12.1
7752,8,2026-07-22,34.4,31.4,23.2,92.3,0.671,15.7
7753,8,2026-07-23,128.0,28.2,25.7,100.0,1.0,8.8
7754,8,2026-07-24,44.3,28.4,24.1,96.9,0.735,14.3
7755,8,2026-07-25,41.5,31.3,23.4,87.5,0.717,14.1
7756,8,2026-07-26,23.0,29.1,24.5,95.6,0.598,13.1
7757,8,2026-07-27,2.8,30.6,24.3,91.1,0.468,13.9
7758,8,2026-07-28,0.8,28.6,25.3,84.5,0.455,4.7
7759,8,2026-07-29,93.9,29.6,23.3,100.0,1.0,7.9
7760,8,2026-07-30,17.8,31.4,25.1,82.2,0.564,12.7
7761,8,2026-07-31,66.3,28.9,25.4,92.0,0.876,14.2
7762,8,2026-08-01,41.8,28.2,24.2,87.2,0.719,7.8
7763,8,2026-08-02,2.3,29.0,25.8,91.7,0.465,7.5
7764,8,2026-08-03,15.3,32.9,23.8,85.6,0.548,8.4
7765,8,2026-08-04,1.5,29.3,24.3,95.4,0.46,9.8
7766,8,2026-08-05,60.5,30.1,24.8,100.0,0.839,14.1
7767,8,2026-08-06,17.1,32.2,25.8,94.5,0.56,13.6
7768,8,2026-08-07,107.4,31.4,25.7,100.0,1.0,18.7
7769,8,2026-08-08,90.6,32.7,25.6,93.4,1.0,9.4
7770,8,2026-08-09,0.4,29.8,24.9,82.3,0.453,10.2
7771,8,2026-08-10,2.1,31.6,24.3,79.7,0.464,14.7
7772,8,2026-08-11,22.1,31.8,24.2,92.0,0.592,9.4
7773,8,2026-08-12,2.4,29.2,25.0,91.4,0.465,17.1
7774,8,2026-08-13,2.1,31.2,25.9,95.3,0.464,13.4
7775,8,2026-08-14,166.5,29.5,25.2,100.0,1.0,6.4
7776,8,2026-08-15,45.1,32.6,24.7,86.3,0.74,13.8
7777,8,2026-08-16,43.9,31.1,23.8,90.9,0.732,11.8
7778,8,2026-08-17,0.9,31.6,25.2,93.9,0.456,12.1
7779,8,2026-08-18,23.9,30.6,23.3,94.7,0.604,14.9
7780,8,2026-08-19,0.5,30.2,23.5,75.8,0.453,17.5
7781,8,2026-08-20,34.3,31.4,24.8,82.0,0.67,16.5
7782,8,2026-08-21,71.7,30.3,25.2,96.5,0.911,17.6
7783,8,2026-08-22,43.1,30.7,25.8,88.8,0.727,8.4
7784,8,2026-08-23,41.7,29.1,25.4,87.1,0.718,18.0
7785,8,2026-08-24,46.6,29.4,24.4,100.0,0.75,18.1
7786,8,2026-08-25,23.9,32.2,24.1,82.5,0.604,12.8
7787,8,2026-08-26,70.7,30.7,25.9,97.6,0.905,18.1
7788,8,2026-08-27,0.1,32.7,25.9,89.7,0.451,12.4
7789,8,2026-08-28,2.8,32.2,23.4,78.5,0.468,14.9
7790,8,2026-08-29,43.7,30.5,24.6,90.8,0.731,7.5
7791,8,2026-08-30,51.2,30.4,24.3,88.7,0.779,13.6
7792,8,2026-08-31,0.9,32.0,25.3,89.2,0.456,4.0
7793,9,2024-01-01,0.0,30.5,13.1,47.8,0.239,6.1
7794,9,2024-01-02,0.0,26.4,10.7,59.6,0.177,16.2
7795,9,2024-01-03,0.0,28.9,9.4,47.7,0.28,23.6
7796,9,2024-01-04,0.0,27.3,13.6,55.5,0.161,18.3
7797,9,2024-01-05,0.0,29.4,13.9,57.5,0.17,18.5
7798,9,2024-01-06,0.0,26.1,12.9,50.1,0.227,6.8
7799,9,2024-01-07,0.0,26.3,11.6,53.7,0.172,10.3
7800,9,2024-01-08,0.0,28.7,13.7,51.5,0.223,5.7
7801,9,2024-01-09,0.0,28.3,11.1,56.7,0.226,2.3
7802,9,2024-01-10,0.0,29.4,11.1,59.5,0.18,6.7
7803,9,2024-01-11,0.0,27.7,13.8,42.5,0.227,19.1
7804,9,2024-01-12,0.0,28.7,13.1,42.7,0.198,13.6
7805,9,2024-01-13,0.0,28.3,13.4,47.5,0.279,17.1
7806,9,2024-01-14,0.0,27.4,9.9,44.9,0.205,10.4
7807,9,2024-01-15,0.0,26.3,9.4,55.2,0.164,12.9
7808,9,2024-01-16,0.0,29.3,9.7,60.9,0.154,13.2
7809,9,2024-01-17,0.0,28.6,14.0,57.9,0.189,13.6
7810,9,2024-01-18,0.0,28.8,11.8,58.3,0.23,17.2
7811,9,2024-01-19,0.0,27.5,10.8,43.8,0.217,13.1
7812,9,2024-01-20,0.0,26.2,13.4,61.7,0.196,6.8
7813,9,2024-01-21,0.0,29.0,10.2,56.7,0.269,9.1
7814,9,2024-01-22,0.0,27.8,14.4,49.9,0.187,10.2
7815,9,2024-01-23,0.0,28.9,13.0,49.5,0.232,2.0
7816,9,2024-01-24,0.0,30.4,10.5,48.1,0.261,9.1
7817,9,2024-01-25,0.0,26.5,12.3,60.9,0.253,8.8
7818,9,2024-01-26,0.0,27.0,13.4,55.8,0.172,8.8
7819,9,2024-01-27,0.0,27.0,10.2,43.4,0.279,18.7
7820,9,2024-01-28,0.0,30.4,9.8,53.5,0.251,12.8
7821,9,2024-01-29,0.0,30.0,14.2,55.4,0.277,12.2
7822,9,2024-01-30,0.0,30.3,11.4,61.2,0.195,13.6
7823,9,2024-01-31,0.0,28.3,9.7,53.6,0.183,15.8
7824,9,2024-02-01,0.0,34.0,24.0,63.2,0.247,13.4
7825,9,2024-02-02,0.0,35.7,20.0,55.2,0.188,11.5
7826,9,2024-02-03,0.0,37.3,19.9,62.9,0.327,11.1
7827,9,2024-02-04,0.0,34.4,20.3,68.7,0.231,8.9
7828,9,2024-02-05,0.0,36.0,20.0,63.6,0.301,11.9
7829,9,2024-02-06,0.0,37.9,19.5,62.3,0.319,9.2
7830,9,2024-02-07,0.0,36.5,18.1,66.6,0.204,14.3
7831,9,2024-02-08,0.0,34.5,23.4,50.4,0.344,12.9
7832,9,2024-02-09,0.0,32.4,21.7,45.2,0.227,5.5
7833,9,2024-02-10,0.0,37.3,20.7,52.5,0.337,13.1
7834,9,2024-02-11,0.0,35.4,19.1,50.4,0.209,5.2
7835,9,2024-02-12,0.0,36.0,18.6,56.0,0.298,12.6
7836,9,2024-02-13,0.0,34.6,19.5,58.1,0.24,16.7
7837,9,2024-02-14,0.0,36.7,18.4,49.5,0.206,13.4
7838,9,2024-02-15,0.0,35.1,20.6,49.9,0.338,3.4
7839,9,2024-02-16,0.0,35.6,18.1,57.4,0.208,11.6
7840,9,2024-02-17,0.0,35.9,19.7,51.0,0.251,11.1
7841,9,2024-02-18,0.0,35.0,18.1,48.5,0.253,8.3
7842,9,2024-02-19,0.0,32.9,22.1,59.2,0.241,4.2
7843,9,2024-02-20,0.0,33.0,19.5,49.0,0.289,17.3
7844,9,2024-02-21,0.0,37.3,18.8,56.8,0.25,13.9
7845,9,2024-02-22,0.0,34.9,22.3,51.3,0.315,12.4
7846,9,2024-02-23,0.0,35.6,21.0,60.2,0.327,5.5
7847,9,2024-02-24,0.0,33.4,23.3,68.7,0.289,5.0
7848,9,2024-02-25,0.0,34.8,18.2,55.9,0.207,12.6
7849,9,2024-02-26,0.0,33.7,23.7,68.1,0.234,3.8
7850,9,2024-02-27,0.0,35.0,20.4,52.9,0.279,15.2
7851,9,2024-02-28,0.0,35.3,21.5,52.8,0.323,17.3
7852,9,2024-02-29,0.0,37.7,22.3,53.8,0.252,13.7
7853,9,2024-03-01,0.0,32.0,22.8,62.3,0.243,12.0
7854,9,2024-03-02,0.0,34.6,20.2,54.4,0.248,10.5
7855,9,2024-03-03,0.0,37.5,21.0,66.7,0.208,17.3
7856,9,2024-03-04,0.0,36.7,23.9,45.3,0.273,2.0
7857,9,2024-03-05,0.0,36.0,23.6,53.2,0.208,18.2
7858,9,2024-03-06,0.0,36.3,20.6,52.0,0.252,11.2
7859,9,2024-03-07,0.0,34.0,22.3,62.4,0.217,7.5
7860,9,2024-03-08,0.0,35.4,18.6,51.5,0.35,20.6
7861,9,2024-03-09,0.0,32.5,21.7,61.7,0.297,11.0
7862,9,2024-03-10,0.0,37.5,23.7,58.3,0.183,7.0
7863,9,2024-03-11,0.0,34.9,21.1,53.3,0.321,16.7
7864,9,2024-03-12,0.0,36.7,22.1,59.3,0.217,13.1
7865,9,2024-03-13,2.6,35.8,22.0,65.9,0.214,11.6
7866,9,2024-03-14,0.0,37.5,19.9,54.2,0.188,12.4
7867,9,2024-03-15,0.0,37.0,18.6,53.5,0.249,7.8
7868,9,2024-03-16,0.0,32.4,20.2,68.0,0.286,16.6
7869,9,2024-03-17,0.0,36.3,21.7,52.7,0.193,5.8
7870,9,2024-03-18,0.0,37.5,18.2,62.0,0.228,11.8
7871,9,2024-03-19,0.0,36.2,19.1,63.1,0.195,12.8
7872,9,2024-03-20,0.0,33.2,21.9,62.1,0.343,15.8
7873,9,2024-03-21,0.0,37.6,20.1,52.7,0.21,17.3
7874,9,2024-03-22,0.0,33.9,19.4,63.0,0.217,10.1
7875,9,2024-03-23,0.0,34.0,20.8,63.8,0.233,8.3
7876,9,2024-03-24,0.0,32.3,23.6,64.3,0.335,13.9
7877,9,2024-03-25,0.0,33.4,20.9,56.3,0.186,17.3
7878,9,2024-03-26,0.0,34.4,21.5,66.0,0.276,13.7
7879,9,2024-03-27,0.0,37.8,19.6,49.7,0.314,15.4
7880,9,2024-03-28,0.0,33.3,20.6,48.1,0.258,13.3
7881,9,2024-03-29,1.7,32.3,21.7,53.1,0.339,5.9
7882,9,2024-03-30,0.0,36.7,22.3,55.6,0.238,12.7
7883,9,2024-03-31,0.0,34.9,18.4,61.0,0.333,5.6
7884,9,2024-04-01,0.7,45.5,30.7,33.5,0.143,13.0
7885,9,2024-04-02,0.0,45.5,26.6,33.7,0.084,21.5
7886,9,2024-04-03,0.0,43.0,27.0,33.7,0.155,15.9
7887,9,2024-04-04,0.0,42.8,30.8,28.1,0.12,6.8
7888,9,2024-04-05,0.0,43.5,30.1,35.6,0.095,8.3
7889,9,2024-04-06,0.0,43.1,30.7,30.7,0.104,2.3
7890,9,2024-04-07,0.0,44.4,28.9,29.2,0.115,11.9
7891,9,2024-04-08,0.0,42.1,30.1,20.6,0.142,13.9
7892,9,2024-04-09,1.3,46.3,29.7,31.4,0.171,14.9
7893,9,2024-04-10,0.0,45.8,27.1,22.2,0.152,9.0
7894,9,2024-04-11,0.0,45.7,26.0,31.9,0.1,18.4
7895,9,2024-04-12,0.0,44.4,27.9,34.4,0.12,12.9
7896,9,2024-04-13,0.0,42.7,27.3,25.7,0.171,8.6
7897,9,2024-04-14,0.0,43.9,27.9,37.3,0.085,9.6
7898,9,2024-04-15,0.0,46.5,27.5,21.6,0.123,11.8
7899,9,2024-04-16,0.0,41.5,26.6,22.4,0.148,18.6
7900,9,2024-04-17,0.0,42.2,26.1,31.1,0.154,10.3
7901,9,2024-04-18,0.0,43.4,28.6,23.7,0.137,7.8
7902,9,2024-04-19,0.0,41.5,26.4,20.2,0.144,11.6
7903,9,2024-04-20,0.0,45.6,30.0,27.8,0.127,3.2
7904,9,2024-04-21,0.0,45.5,26.8,20.5,0.097,9.5
7905,9,2024-04-22,1.3,45.2,28.8,23.1,0.081,12.5
7906,9,2024-04-23,0.0,41.0,28.4,29.6,0.126,10.2
7907,9,2024-04-24,0.0,42.9,28.5,22.1,0.11,10.3
7908,9,2024-04-25,0.0,44.6,27.7,28.8,0.138,8.9
7909,9,2024-04-26,0.0,45.1,28.0,21.8,0.125,12.8
7910,9,2024-04-27,0.0,43.6,29.2,31.0,0.179,18.5
7911,9,2024-04-28,0.0,43.2,28.4,32.4,0.145,11.9
7912,9,2024-04-29,0.0,43.7,30.7,31.8,0.104,2.0
7913,9,2024-04-30,0.0,44.9,27.4,34.7,0.119,14.8
7914,9,2024-05-01,0.0,41.2,30.8,27.5,0.12,2.0
7915,9,2024-05-02,0.0,42.4,28.0,29.6,0.141,12.7
7916,9,2024-05-03,0.0,42.1,30.9,26.6,0.113,6.5
7917,9,2024-05-04,0.0,44.2,29.3,30.3,0.11,3.0
7918,9,2024-05-05,0.0,45.2,29.5,26.0,0.16,16.2
7919,9,2024-05-06,0.0,42.7,30.8,28.5,0.126,15.6
7920,9,2024-05-07,0.0,44.5,29.6,37.3,0.113,11.5
7921,9,2024-05-08,0.0,41.7,28.8,31.3,0.083,8.8
7922,9,2024-05-09,0.0,41.7,31.0,22.3,0.176,19.5
7923,9,2024-05-10,0.0,44.9,28.2,24.8,0.133,9.6
7924,9,2024-05-11,0.0,42.8,28.4,32.5,0.096,11.6
7925,9,2024-05-12,0.0,45.9,30.5,25.0,0.125,20.6
7926,9,2024-05-13,0.0,45.3,29.7,22.5,0.128,10.3
